hora,temperature,dew,Humedad,VV,presion,precip.rate.,precip.acum,uv,solar,dv,datetime,elevation,lat,lon
10.0,18.89,13.38,71.17,1.34,1015.8,0.0,0.0,,,273.75,2020-10-15 10:04:00,453.0,64.21,31.45
11.0,20.83,12.59,59.42,1.4,1015.8,0.0,0.0,,,217.5,2020-10-15 11:04:00,453.0,64.21,31.45
12.0,24.12,10.32,42.0,1.03,1015.8,0.0,0.0,,,185.62,2020-10-15 12:04:00,453.0,64.21,31.45
13.0,25.23,9.49,36.92,1.29,1015.8,0.0,0.0,,,93.75,2020-10-15 13:04:00,453.0,64.21,31.45
14.0,25.74,8.89,34.33,1.29,1015.8,0.0,0.0,,,109.43,2020-10-15 14:04:00,453.0,64.21,31.45
15.0,25.97,7.45,30.75,2.02,1015.8,0.0,0.0,,,69.38,2020-10-15 15:04:00,453.0,64.21,31.45
16.0,26.06,7.36,30.42,2.07,1015.8,0.0,0.0,,,74.66,2020-10-15 16:04:00,453.0,64.21,31.45
17.0,25.88,8.15,32.83,1.6,1015.8,0.0,0.0,,,80.62,2020-10-15 17:04:00,453.0,64.21,31.45
18.0,24.91,7.78,33.58,1.55,1015.8,0.0,0.0,,,95.62,2020-10-15 18:04:00,453.0,64.21,31.45
19.0,23.24,8.24,38.33,1.03,1015.8,0.0,0.0,,,67.5,2020-10-15 19:04:00,453.0,64.21,31.45
20.0,21.99,9.3,44.67,0.46,1015.8,0.0,0.0,,,54.38,2020-10-15 20:04:00,453.0,64.21,31.45
21.0,21.3,9.68,47.75,0.57,1015.8,0.0,0.0,,,58.12,2020-10-15 21:04:00,453.0,64.21,31.45
22.0,20.28,8.7,47.67,0.67,1015.8,0.0,0.0,,,42.75,2020-10-15 22:04:00,453.0,64.21,31.45
23.0,18.98,8.89,52.17,0.0,1015.8,0.0,0.0,,,18.75,2020-10-15 23:04:00,453.0,64.21,31.45
0.0,17.68,9.77,60.0,0.1,1015.8,0.0,0.0,,,166.88,2020-10-16 00:04:00,453.0,64.21,31.45
1.0,16.71,10.09,64.92,0.1,1015.8,0.0,0.0,,,176.25,2020-10-16 01:04:00,453.0,64.21,31.45
2.0,16.11,10.0,67.0,0.05,1015.8,0.0,0.0,,,157.5,2020-10-16 02:04:00,453.0,64.21,31.45
3.0,16.06,10.14,68.67,0.1,1015.8,0.0,0.0,,,176.25,2020-10-16 03:04:00,453.0,64.21,31.45
4.0,15.47,10.0,70.58,0.0,1015.8,0.0,0.0,,,157.5,2020-10-16 04:04:00,453.0,64.21,31.45
5.0,15.09,10.19,73.17,0.0,1015.8,0.0,0.0,,,26.25,2020-10-16 05:04:00,453.0,64.21,31.45
6.0,15.19,10.56,74.5,0.0,1015.8,0.0,0.0,,,172.5,2020-10-16 06:04:00,453.0,64.21,31.45
7.0,17.13,11.48,69.33,0.0,1015.8,0.0,0.0,,,106.88,2020-10-16 07:04:00,453.0,64.21,31.45
8.0,21.81,10.97,50.42,0.52,1015.8,0.0,0.0,,,110.62,2020-10-16 08:04:00,453.0,64.21,31.45
9.0,23.33,10.23,43.67,1.66,1015.8,0.0,0.0,,,69.38,2020-10-16 09:04:00,453.0,64.21,31.45
10.0,24.72,10.05,39.67,2.38,1015.8,0.0,0.0,,,69.38,2020-10-16 10:04:00,453.0,64.21,31.45
11.0,25.74,9.03,34.67,3.06,1015.8,0.0,0.0,,,56.25,2020-10-16 11:04:00,453.0,64.21,31.45
12.0,27.5,8.89,31.17,3.63,1015.8,0.0,0.0,,,69.38,2020-10-16 12:04:00,453.0,64.21,31.45
13.0,28.93,9.81,30.5,3.47,1015.8,0.0,0.0,,,75.0,2020-10-16 13:04:00,453.0,64.21,31.45
14.0,29.77,9.77,29.08,3.88,981.94,0.0,0.0,,,60.0,2020-10-16 14:04:00,453.0,64.21,31.45
15.0,30.19,9.72,28.17,3.88,981.94,0.0,0.0,,,71.25,2020-10-16 15:04:00,453.0,64.21,31.45
16.0,29.95,10.19,29.5,3.63,981.94,0.0,0.0,,,60.0,2020-10-16 16:04:00,453.0,64.21,31.45
17.0,29.86,10.14,29.5,3.58,981.94,0.0,0.0,,,56.25,2020-10-16 17:04:00,453.0,64.21,31.45
18.0,28.98,10.14,31.17,3.11,981.94,0.0,0.0,,,60.0,2020-10-16 18:04:00,453.0,64.21,31.45
19.0,27.18,9.63,33.5,2.95,981.94,0.0,0.0,,,73.12,2020-10-16 19:04:00,453.0,64.21,31.45
20.0,25.7,9.72,37.0,3.06,981.94,0.0,0.0,,,63.75,2020-10-16 20:04:00,453.0,64.21,31.45
21.0,25.0,9.69,38.09,2.77,1006.57,0.0,0.0,,,56.25,2020-10-16 21:04:00,453.0,64.21,31.45
22.0,23.79,10.23,42.67,0.83,1015.8,0.0,0.0,,,71.25,2020-10-16 22:04:00,453.0,64.21,31.45
23.0,23.19,10.23,43.92,0.21,1015.8,0.0,0.0,,,153.75,2020-10-16 23:04:00,453.0,64.21,31.45
0.0,22.78,10.88,47.08,0.0,1015.8,0.0,0.0,,,18.75,2020-10-17 00:04:00,453.0,64.21,31.45
1.0,22.45,10.97,48.17,0.0,1010.16,0.0,0.0,,,15.0,2020-10-17 01:04:00,453.0,64.21,31.45
2.0,21.67,10.56,49.5,0.05,981.94,0.0,0.0,,,22.5,2020-10-17 02:04:00,453.0,64.21,31.45
3.0,20.97,10.93,53.08,0.0,981.94,0.0,0.0,,,82.5,2020-10-17 03:04:00,453.0,64.21,31.45
4.0,20.42,11.34,56.25,0.0,981.94,0.0,0.0,,,15.0,2020-10-17 04:04:00,453.0,64.21,31.45
5.0,20.0,11.53,57.83,0.0,981.94,0.0,0.0,,,18.75,2020-10-17 05:04:00,453.0,64.21,31.45
6.0,19.44,12.22,63.25,0.0,1001.69,0.0,0.0,,,11.25,2020-10-17 06:04:00,453.0,64.21,31.45
7.0,21.94,13.33,57.92,0.16,996.05,0.0,0.0,,,97.5,2020-10-17 07:04:00,453.0,64.21,31.45
8.0,24.4,14.67,54.25,1.5,981.94,0.0,0.0,,,45.0,2020-10-17 08:04:00,453.0,64.21,31.45
9.0,26.71,15.0,48.75,2.23,981.94,0.0,0.0,,,46.88,2020-10-17 09:04:00,453.0,64.21,31.45
10.0,30.14,14.86,39.83,1.86,981.94,0.0,0.0,,,67.5,2020-10-17 10:04:00,453.0,64.21,31.45
11.0,31.81,13.98,34.17,2.49,981.94,0.0,0.0,,,56.25,2020-10-17 11:04:00,453.0,64.21,31.45
12.0,32.87,14.54,33.08,2.69,981.94,0.0,0.0,,,76.88,2020-10-17 12:04:00,453.0,64.21,31.45
13.0,34.16,14.67,31.17,2.85,981.94,0.0,0.0,,,84.89,2020-10-17 13:04:00,453.0,64.21,31.45
14.0,34.95,14.49,29.5,3.52,981.94,0.0,0.0,,,61.88,2020-10-17 14:04:00,453.0,64.21,31.45
15.0,35.65,13.7,27.08,4.14,981.94,0.0,0.0,,,48.75,2020-10-17 15:04:00,453.0,64.21,31.45
16.0,36.07,12.45,24.5,3.63,981.94,0.0,0.0,,,56.25,2020-10-17 16:04:00,453.0,64.21,31.45
17.0,35.51,12.41,25.08,4.2,981.94,0.0,0.0,,,58.12,2020-10-17 17:04:00,453.0,64.21,31.45
18.0,34.44,13.84,29.25,3.94,981.94,0.0,0.0,,,88.12,2020-10-17 18:04:00,453.0,64.21,31.45
19.0,32.13,14.63,34.83,3.47,981.94,0.0,0.0,,,69.38,2020-10-17 19:04:00,453.0,64.21,31.45
20.0,30.28,15.61,41.33,2.85,981.94,0.0,0.0,,,82.5,2020-10-17 20:04:00,453.0,64.21,31.45
21.0,28.79,16.31,46.64,2.32,981.94,0.0,0.0,,,53.75,2020-10-17 21:04:00,453.0,64.21,31.45
22.0,27.64,16.58,50.92,1.34,981.94,0.0,0.0,,,135.0,2020-10-17 22:04:00,453.0,64.21,31.45
23.0,27.22,16.34,52.0,1.34,981.94,0.0,0.0,,,43.12,2020-10-17 23:04:00,453.0,64.21,31.45
0.0,26.81,15.88,51.17,1.03,981.94,0.0,0.0,,,63.75,2020-10-18 00:04:00,453.0,64.21,31.45
1.0,27.45,15.79,49.0,2.02,981.94,0.0,0.0,,,48.75,2020-10-18 01:04:00,453.0,64.21,31.45
2.0,27.63,15.86,48.82,2.6,981.94,0.0,0.0,,,80.8,2020-10-18 02:04:00,453.0,64.21,31.45
3.0,26.58,16.02,52.08,2.64,981.94,0.0,0.0,,,35.62,2020-10-18 03:04:00,453.0,64.21,31.45
4.0,25.97,16.25,54.67,2.38,981.94,0.0,0.0,,,43.12,2020-10-18 04:04:00,453.0,64.21,31.45
5.0,25.56,16.39,57.33,1.97,981.94,0.0,0.0,,,56.25,2020-10-18 05:04:00,453.0,64.21,31.45
6.0,24.58,16.67,61.58,0.67,981.94,0.0,0.0,,,75.0,2020-10-18 06:04:00,453.0,64.21,31.45
7.0,25.23,17.08,60.5,0.72,981.94,0.0,0.0,,,58.12,2020-10-18 07:04:00,453.0,64.21,31.45
8.0,26.81,16.72,54.58,2.49,981.94,0.0,0.0,,,56.25,2020-10-18 08:04:00,453.0,64.21,31.45
9.0,29.6,17.42,48.36,2.43,981.94,0.0,0.0,,,50.11,2020-10-18 09:04:00,453.0,64.21,31.45
10.0,33.84,15.14,33.17,3.11,981.94,0.0,0.0,,,50.62,2020-10-18 10:04:00,453.0,64.21,31.45
11.0,35.6,11.3,23.17,5.59,981.94,0.0,0.0,,,74.25,2020-10-18 11:04:00,453.0,64.21,31.45
12.0,36.81,9.35,19.25,5.64,981.94,0.0,0.0,,,72.61,2020-10-18 12:04:00,453.0,64.21,31.45
13.0,37.69,4.81,13.58,5.85,981.94,0.0,0.0,,,56.25,2020-10-18 13:04:00,453.0,64.21,31.45
14.0,38.56,3.29,11.5,4.92,981.94,0.0,0.0,,,99.38,2020-10-18 14:04:00,453.0,64.21,31.45
15.0,38.75,3.47,11.58,5.13,981.94,0.0,0.0,,,60.0,2020-10-18 15:04:00,453.0,64.21,31.45
16.0,38.56,3.56,11.58,5.07,981.94,0.0,0.0,,,62.39,2020-10-18 16:04:00,453.0,64.21,31.45
17.0,37.55,8.01,17.08,5.64,981.94,0.0,0.0,,,56.25,2020-10-18 17:03:00,453.0,64.21,31.45
18.0,36.44,9.21,19.17,4.4,981.94,0.0,0.0,,,65.62,2020-10-18 18:04:00,453.0,64.21,31.45
19.0,34.9,10.3,22.55,3.73,981.94,0.0,0.0,,,84.89,2020-10-18 19:04:00,453.0,64.21,31.45
20.0,33.7,10.88,25.0,3.37,981.94,0.0,0.0,,,61.88,2020-10-18 20:04:00,453.0,64.21,31.45
21.0,32.27,12.5,30.08,3.16,981.94,0.0,0.0,,,50.62,2020-10-18 21:04:00,453.0,64.21,31.45
22.0,30.71,12.68,33.36,2.32,981.94,0.0,0.0,,,42.75,2020-10-18 22:04:00,453.0,64.21,31.45
23.0,29.95,13.24,36.17,1.86,981.94,0.0,0.0,,,43.98,2020-10-18 23:04:00,453.0,64.21,31.45
0.0,29.86,14.39,39.17,2.44,981.94,0.0,0.0,,,37.5,2020-10-19 00:04:00,453.0,64.21,31.45
1.0,29.81,14.67,40.0,2.64,981.94,0.0,0.0,,,58.3,2020-10-19 01:04:00,453.0,64.21,31.45
2.0,28.93,14.95,42.67,2.02,981.94,0.0,0.0,,,65.62,2020-10-19 02:04:00,453.0,64.21,31.45
3.0,27.36,15.05,47.58,1.55,981.94,0.0,0.0,,,54.38,2020-10-19 03:04:00,453.0,64.21,31.45
4.0,26.62,15.19,49.5,1.71,981.94,0.0,0.0,,,63.75,2020-10-19 04:04:00,453.0,64.21,31.45
5.0,25.42,15.42,53.83,1.6,981.94,0.0,0.0,,,118.12,2020-10-19 05:04:00,453.0,64.21,31.45
6.0,21.44,10.88,51.58,6.58,981.94,0.0,0.0,,,191.25,2020-10-19 06:04:00,453.0,64.21,31.45
7.0,20.46,8.98,48.0,6.42,981.94,0.0,0.0,,,191.25,2020-10-19 07:04:00,453.0,64.21,31.45
8.0,22.04,11.58,51.83,7.98,981.94,0.0,0.0,,,191.25,2020-10-19 08:04:00,453.0,64.21,31.45
9.0,23.98,13.15,51.0,7.56,981.94,0.0,0.0,,,195.0,2020-10-19 09:04:00,453.0,64.21,31.45
10.0,25.33,14.07,49.83,7.56,981.94,0.0,0.0,,,187.5,2020-10-19 10:04:00,453.0,64.21,31.45
11.0,26.35,13.84,46.25,7.61,981.94,0.0,0.0,,,189.38,2020-10-19 11:04:00,453.0,64.21,31.45
12.0,27.22,13.28,42.42,7.92,981.94,0.0,0.0,,,181.88,2020-10-19 12:04:00,453.0,64.21,31.45
13.0,27.41,13.33,42.0,7.66,981.94,0.0,0.0,,,185.62,2020-10-19 13:04:00,453.0,64.21,31.45
14.0,26.44,12.83,43.25,9.22,981.94,0.0,0.0,,,183.75,2020-10-19 14:04:00,453.0,64.21,31.45
15.0,24.72,11.2,43.17,10.51,981.94,0.0,0.0,,,191.25,2020-10-19 15:04:00,453.0,64.21,31.45
16.0,23.47,6.71,34.17,9.84,981.94,0.0,0.0,,,191.25,2020-10-19 16:04:00,453.0,64.21,31.45
17.0,21.81,4.12,31.67,9.94,981.94,0.0,0.0,,,195.0,2020-10-19 17:04:00,453.0,64.21,31.45
18.0,21.3,2.04,27.67,9.94,981.94,0.0,0.0,,,191.25,2020-10-19 18:04:00,453.0,64.21,31.45
19.0,20.0,1.67,30.0,8.91,1015.8,0.0,0.0,,,191.25,2020-10-19 19:49:00,453.0,64.21,31.45
20.0,19.63,0.46,27.83,8.13,1015.8,0.0,0.0,,,195.0,2020-10-19 20:04:00,453.0,64.21,31.45
21.0,19.21,1.16,30.17,7.66,1015.8,0.0,0.0,,,189.38,2020-10-19 21:04:00,453.0,64.21,31.45
22.0,17.59,6.02,47.08,5.8,1015.8,0.0,0.0,,,196.88,2020-10-19 22:04:00,453.0,64.21,31.45
23.0,16.07,10.09,68.42,3.21,1015.8,0.0,0.0,,,223.12,2020-10-19 23:04:00,453.0,64.21,31.45
0.0,15.79,12.22,79.67,1.97,1015.8,0.0,0.0,,,258.75,2020-10-20 00:04:00,453.0,64.21,31.45
1.0,16.48,11.99,74.58,3.16,1015.8,0.0,0.0,,,202.5,2020-10-20 01:04:00,453.0,64.21,31.45
2.0,15.79,10.88,72.75,5.23,1015.8,0.0,0.0,,,193.12,2020-10-20 02:04:00,453.0,64.21,31.45
3.0,14.53,12.08,85.5,3.52,1015.8,0.0,0.0,,,208.12,2020-10-20 03:04:00,453.0,64.21,31.45
4.0,14.67,12.59,87.25,1.55,1015.8,0.0,0.0,,,204.38,2020-10-20 04:04:00,453.0,64.21,31.45
5.0,15.14,13.24,88.92,1.86,1015.8,0.0,0.0,,,202.5,2020-10-20 05:04:00,453.0,64.21,31.45
6.0,15.47,13.19,86.83,3.63,1015.8,0.0,0.0,,,198.75,2020-10-20 06:04:00,453.0,64.21,31.45
7.0,15.0,12.45,85.25,3.52,1015.8,0.0,0.0,,,189.38,2020-10-20 07:04:00,453.0,64.21,31.45
8.0,15.74,12.87,83.08,2.17,1015.8,0.0,0.0,,,191.25,2020-10-20 08:04:00,453.0,64.21,31.45
9.0,16.67,12.45,76.42,3.26,1015.8,0.0,0.0,,,195.0,2020-10-20 09:04:00,453.0,64.21,31.45
10.0,16.9,12.18,73.75,5.38,1015.8,0.0,0.0,,,191.25,2020-10-20 10:04:00,453.0,64.21,31.45
11.0,16.3,14.16,86.83,3.47,1015.8,0.0,0.0,,,193.12,2020-10-20 11:04:00,453.0,64.21,31.45
12.0,16.53,15.09,91.92,3.52,1015.8,0.0,0.0,,,187.5,2020-10-20 12:04:00,453.0,64.21,31.45
13.0,16.67,15.09,90.75,3.47,1015.8,0.0,0.0,,,189.38,2020-10-20 13:04:00,453.0,64.21,31.45
14.0,16.76,15.05,89.92,1.86,1015.8,0.0,0.0,,,166.88,2020-10-20 14:04:00,453.0,64.21,31.45
15.0,16.67,15.0,89.67,1.91,1015.8,0.0,0.0,,,174.38,2020-10-20 15:04:00,453.0,64.21,31.45
16.0,16.67,15.0,91.0,1.86,1015.8,0.0,0.0,,,165.0,2020-10-20 16:04:00,453.0,64.21,31.45
17.0,16.07,14.72,91.83,1.6,1015.8,0.0,0.0,,,153.75,2020-10-20 17:04:00,453.0,64.21,31.45
18.0,15.56,14.44,93.08,2.12,1015.8,0.0,0.0,,,180.0,2020-10-20 18:04:00,453.0,64.21,31.45
19.0,15.23,14.12,93.17,1.4,1015.8,0.0,0.0,,,155.62,2020-10-20 19:04:00,453.0,64.21,31.45
20.0,15.0,13.89,93.83,2.12,1015.8,0.0,0.0,,,178.12,2020-10-20 20:04:00,453.0,64.21,31.45
21.0,14.07,13.38,94.92,2.28,1015.8,0.0,0.0,,,181.88,2020-10-20 21:04:00,453.0,64.21,31.45
22.0,13.89,13.33,95.92,1.19,1015.8,0.0,0.0,,,168.75,2020-10-20 22:04:00,453.0,64.21,31.45
23.0,13.89,13.33,96.0,1.08,1015.8,0.0,0.0,,,187.5,2020-10-20 23:04:00,453.0,64.21,31.45
0.0,13.66,13.33,96.58,1.03,1015.8,0.0,0.0,,,161.25,2020-10-21 00:04:00,453.0,64.21,31.45
1.0,13.66,13.33,96.83,1.86,1015.8,0.0,0.0,,,185.62,2020-10-21 01:04:00,453.0,64.21,31.45
2.0,13.38,13.19,97.58,1.24,1015.8,0.0,0.0,,,174.38,2020-10-21 02:04:00,453.0,64.21,31.45
3.0,13.33,12.96,98.0,0.93,1015.8,0.0,0.0,,,168.75,2020-10-21 03:04:00,453.0,64.21,31.45
4.0,13.28,12.78,98.0,1.19,1015.8,0.0,0.0,,,183.75,2020-10-21 04:04:00,453.0,64.21,31.45
5.0,12.96,12.5,97.67,1.08,1015.8,0.0,0.0,,,159.38,2020-10-21 05:04:00,453.0,64.21,31.45
6.0,12.13,11.53,96.83,1.35,1015.8,0.0,0.0,,,172.5,2020-10-21 06:04:00,453.0,64.21,31.45
7.0,10.84,9.35,90.5,0.83,1015.8,0.0,0.0,,,168.75,2020-10-21 07:04:00,453.0,64.21,31.45
8.0,10.61,7.55,80.92,1.03,1015.8,0.0,0.0,,,178.12,2020-10-21 08:04:00,453.0,64.21,31.45
9.0,11.48,7.31,76.08,0.67,1015.8,0.0,0.0,,,165.0,2020-10-21 09:04:00,453.0,64.21,31.45
10.0,12.73,7.13,68.83,1.08,1015.8,0.0,0.0,,,191.25,2020-10-21 10:04:00,453.0,64.21,31.45
11.0,13.42,7.78,68.92,0.21,1015.8,0.0,0.0,,,125.62,2020-10-21 11:04:00,453.0,64.21,31.45
12.0,13.38,8.15,71.0,0.52,1015.8,0.0,0.0,,,191.25,2020-10-21 12:04:00,453.0,64.21,31.45
13.0,13.15,8.38,72.75,1.09,1015.8,0.0,0.0,,,200.62,2020-10-21 13:04:00,453.0,64.21,31.45
14.0,13.75,8.89,72.33,0.88,1015.8,0.0,0.0,,,168.75,2020-10-21 14:04:00,453.0,64.21,31.45
15.0,13.89,8.98,72.17,0.57,1015.8,0.0,0.0,,,195.0,2020-10-21 15:04:00,453.0,64.21,31.45
16.0,14.03,9.12,72.17,0.41,1015.8,0.0,0.0,,,191.25,2020-10-21 16:04:00,453.0,64.21,31.45
17.0,13.89,9.53,73.83,0.67,1015.8,0.0,0.0,,,180.0,2020-10-21 17:04:00,453.0,64.21,31.45
18.0,13.89,10.0,77.17,0.67,1015.8,0.0,0.0,,,157.5,2020-10-21 18:04:00,453.0,64.21,31.45
19.0,13.15,10.51,83.08,0.67,1015.8,0.0,0.0,,,131.25,2020-10-21 19:04:00,453.0,64.21,31.45
20.0,12.78,11.07,88.92,0.1,1015.8,0.0,0.0,,,121.88,2020-10-21 20:04:00,453.0,64.21,31.45
21.0,12.78,11.72,92.58,0.72,1015.8,0.0,0.0,,,163.12,2020-10-21 21:04:00,453.0,64.21,31.45
22.0,13.24,12.31,94.83,1.5,1015.8,0.0,0.0,,,198.75,2020-10-21 22:04:00,453.0,64.21,31.45
23.0,13.33,12.78,96.0,1.65,1015.8,0.0,0.0,,,204.38,2020-10-21 23:04:00,453.0,64.21,31.45
0.0,13.33,12.78,96.33,1.45,1015.8,0.0,0.0,,,208.12,2020-10-22 00:04:00,453.0,64.21,31.45
1.0,13.42,13.15,97.0,1.34,1015.8,0.0,0.0,,,196.88,2020-10-22 01:04:00,453.0,64.21,31.45
2.0,13.89,13.33,97.0,1.45,1015.8,0.0,0.0,,,193.12,2020-10-22 02:04:00,453.0,64.21,31.45
3.0,13.89,13.33,96.08,0.57,1015.8,0.0,0.0,,,217.5,2020-10-22 03:04:00,453.0,64.21,31.45
4.0,13.89,13.42,96.58,0.83,1015.8,0.0,0.0,,,200.62,2020-10-22 04:04:00,453.0,64.21,31.45
5.0,13.89,13.89,97.0,1.09,1015.8,0.0,0.0,,,215.62,2020-10-22 05:04:00,453.0,64.21,31.45
6.0,13.98,13.94,97.0,1.14,1015.8,0.0,0.0,,,219.38,2020-10-22 06:04:00,453.0,64.21,31.45
7.0,14.58,14.35,96.75,0.41,1015.8,0.0,0.0,,,195.0,2020-10-22 07:04:00,453.0,64.21,31.45
8.0,15.28,14.53,96.0,0.57,1015.8,0.0,0.0,,,255.0,2020-10-22 08:04:00,453.0,64.21,31.45
9.0,16.02,15.37,95.92,0.05,1015.8,0.0,0.0,,,219.38,2020-10-22 09:04:00,453.0,64.21,31.45
10.0,18.52,17.87,96.08,0.21,1015.8,0.0,0.0,,,206.25,2020-10-22 10:04:00,453.0,64.21,31.45
11.0,19.95,18.06,89.17,0.46,1015.8,0.0,0.0,,,168.75,2020-10-22 11:04:00,453.0,64.21,31.45
12.0,20.88,15.74,73.0,1.6,1015.8,0.0,0.0,,,185.62,2020-10-22 12:04:00,453.0,64.21,31.45
13.0,21.06,15.84,72.33,1.34,1015.8,0.0,0.0,,,148.12,2020-10-22 13:04:00,453.0,64.21,31.45
14.0,20.14,16.11,77.5,2.07,1015.8,0.0,0.0,,,163.12,2020-10-22 14:04:00,453.0,64.21,31.45
15.0,18.52,16.06,85.08,2.43,1015.8,0.0,0.0,,,163.12,2020-10-22 15:04:00,453.0,64.21,31.45
16.0,17.87,16.11,88.67,2.54,1015.8,0.0,0.0,,,180.0,2020-10-22 16:04:00,453.0,64.21,31.45
17.0,17.87,16.06,88.08,2.33,1015.8,0.0,0.0,,,185.62,2020-10-22 17:04:00,453.0,64.21,31.45
18.0,17.78,15.97,88.75,3.16,1015.8,0.0,0.0,,,185.62,2020-10-22 18:04:00,453.0,64.21,31.45
19.0,17.78,15.56,89.0,2.8,1015.8,0.0,0.0,,,196.88,2020-10-22 19:04:00,453.0,64.21,31.45
20.0,17.59,15.56,89.08,2.28,1015.8,0.0,0.0,,,198.75,2020-10-22 20:04:00,453.0,64.21,31.45
21.0,17.22,16.02,90.75,2.23,1015.8,0.0,0.0,,,206.25,2020-10-22 21:04:00,453.0,64.21,31.45
22.0,17.22,15.97,91.0,2.07,1015.8,0.0,0.0,,,193.12,2020-10-22 22:04:00,453.0,64.21,31.45
23.0,16.72,15.14,91.0,1.24,1015.8,0.0,0.0,,,195.0,2020-10-22 23:04:00,453.0,64.21,31.45
0.0,16.67,15.0,91.0,1.03,1015.8,0.0,0.0,,,198.75,2020-10-23 00:04:00,453.0,64.21,31.45
1.0,16.67,15.0,91.0,0.83,1015.8,0.0,0.0,,,196.88,2020-10-23 01:04:00,453.0,64.21,31.45
2.0,16.67,15.0,91.0,0.23,1015.8,0.0,0.0,,,138.07,2020-10-23 02:04:00,453.0,64.21,31.45
3.0,16.58,14.95,90.33,0.16,1015.8,0.0,0.0,,,103.12,2020-10-23 03:04:00,453.0,64.21,31.45
4.0,16.67,15.0,90.0,0.16,1015.8,0.0,0.0,,,150.0,2020-10-23 04:04:00,453.0,64.21,31.45
5.0,16.67,15.0,90.0,0.26,1015.8,0.0,0.0,,,266.25,2020-10-23 05:04:00,453.0,64.21,31.45
6.0,16.67,15.0,90.0,0.46,1015.8,0.0,0.0,,,176.25,2020-10-23 06:04:00,453.0,64.21,31.45
7.0,16.67,15.0,89.08,0.52,1015.8,0.0,0.0,,,131.25,2020-10-23 07:04:00,453.0,64.21,31.45
8.0,16.72,15.0,88.0,0.1,1015.8,0.0,0.0,,,103.12,2020-10-23 08:04:00,453.0,64.21,31.45
9.0,17.22,15.0,88.0,0.05,1015.8,0.0,0.0,,,106.88,2020-10-23 09:04:00,453.0,64.21,31.45
10.0,17.41,15.46,88.75,0.0,1015.8,0.0,0.0,,,50.62,2020-10-23 10:04:00,453.0,64.21,31.45
11.0,19.05,17.39,89.8,0.19,1015.8,0.0,0.0,,,119.25,2020-10-23 11:00:00,453.0,64.21,31.45
12.0,20.81,16.77,78.0,0.28,1015.8,0.0,0.0,,,152.39,2020-10-23 12:04:00,453.0,64.21,31.45
13.0,22.02,16.26,70.18,1.07,1012.72,0.0,0.0,,,158.52,2020-10-23 13:04:00,453.0,64.21,31.45
14.0,21.31,16.47,73.82,1.86,997.33,0.0,0.0,,,172.84,2020-10-23 14:04:00,453.0,64.21,31.45
15.0,21.73,16.67,73.7,1.24,981.94,0.0,0.0,,,144.0,2020-10-23 15:03:00,453.0,64.21,31.45
16.0,20.76,17.17,80.0,1.18,981.94,0.0,0.0,,,168.75,2020-10-23 16:00:00,453.0,64.21,31.45
17.0,20.56,17.67,83.8,1.55,981.94,0.0,0.0,,,180.0,2020-10-23 17:02:00,453.0,64.21,31.45
18.0,20.56,17.73,83.91,1.92,981.94,0.0,0.0,,,199.43,2020-10-23 18:03:00,453.0,64.21,31.45
19.0,20.19,17.69,84.92,1.76,981.94,0.0,0.0,,,198.75,2020-10-23 19:04:00,453.0,64.21,31.45
20.0,20.0,18.24,88.75,1.19,1012.98,0.0,0.0,,,211.88,2020-10-23 20:04:00,453.0,64.21,31.45
21.0,20.0,18.33,90.0,0.72,1015.8,0.0,0.0,,,241.88,2020-10-23 21:04:00,453.0,64.21,31.45
22.0,20.19,18.84,91.5,0.98,1015.8,0.0,0.0,,,210.0,2020-10-23 22:04:00,453.0,64.21,31.45
23.0,20.56,19.44,93.0,0.36,1015.8,0.0,0.0,,,204.38,2020-10-23 23:04:00,453.0,64.21,31.45
0.0,20.14,18.98,93.0,0.16,1015.8,0.0,0.0,,,93.75,2020-10-24 00:04:00,453.0,64.21,31.45
1.0,20.0,18.89,93.0,0.0,1015.8,0.0,0.0,,,41.25,2020-10-24 01:04:00,453.0,64.21,31.45
2.0,20.0,18.89,93.0,0.0,1015.8,0.0,0.0,,,39.38,2020-10-24 02:04:00,453.0,64.21,31.45
3.0,20.51,19.39,93.0,0.0,981.94,0.0,0.0,,,90.0,2020-10-24 03:04:00,453.0,64.21,31.45
4.0,20.56,19.44,93.0,0.0,981.94,0.0,0.0,,,146.25,2020-10-24 04:04:00,453.0,64.21,31.45
5.0,20.56,19.44,93.0,0.0,981.94,0.0,0.0,,,65.62,2020-10-24 05:04:00,453.0,64.21,31.45
6.0,20.56,19.44,93.0,0.16,981.94,0.0,0.0,,,78.75,2020-10-24 06:04:00,453.0,64.21,31.45
7.0,22.22,20.74,91.58,0.1,981.94,0.0,0.0,,,76.88,2020-10-24 07:04:00,453.0,64.21,31.45
8.0,24.07,19.72,76.67,0.31,981.94,0.0,0.0,,,105.0,2020-10-24 08:04:00,453.0,64.21,31.45
9.0,23.15,18.8,77.08,1.34,981.94,0.0,0.0,,,73.12,2020-10-24 09:04:00,453.0,64.21,31.45
10.0,24.68,19.3,71.75,1.91,981.94,0.0,0.0,,,69.38,2020-10-24 10:04:00,453.0,64.21,31.45
11.0,26.76,19.12,63.17,2.23,981.94,0.0,0.0,,,63.75,2020-10-24 11:04:00,453.0,64.21,31.45
12.0,26.39,18.52,62.0,2.96,981.94,0.0,0.0,,,67.5,2020-10-24 12:04:00,453.0,64.21,31.45
